time,price
19290,96.1377
19300,96.8942
19310,95.6767
19320,95.6794
19330,94.7844
19340,94.9391
19350,95.0727
19360,95.7783
19370,95.3832
19380,93.4805
19390,93.5827
19400,95.779
19410,97.778
19420,97.0351
19430,98.3464
19440,99.5949
19450,99.9299
19460,100.486
19470,99.0194
19480,98.0252
19490,97.5113
19500,97.8219
19510,95.192
19520,95.5087
19530,92.1797
19540,94.2829
19550,97.371
19560,95.5346
19570,94.1069
19580,93.4481
19590,95.4238
19600,96.8324
19610,95.4881
19620,94.0434
19630,95.4901
19640,95.784
19650,98.5386
19660,98.3443
19670,95.2269
19680,94.1685
19690,91.0661
19700,88.0204
19710,87.9806
19720,86.2209
19730,84.6894
19740,83.8078
19750,86.6912
19760,88.3338
19770,89.3098
19780,88.6415
19790,88.3061
19800,87.4341
19810,86.6459
19820,88.6519
19830,85.8243
19840,83.4073
19850,82.511
19860,83.5843
19870,85.1095
19880,85.56
19890,85.4527
19900,85.1545
19910,84.1446
19920,86.7434
19930,88.695
19940,88.9532
19950,85.2792
19960,87.4437
19970,86.3164
19980,88.6612
19990,87.4525
20000,86.5795
20010,86.8901
20020,87.1811
20030,84.7165
20040,82.8323
20050,82.8953
20060,86.1682
20070,84.5765
20080,83.6966
20090,84.9941
20100,85.0106
20110,83.5809
20120,84.5157
20130,81.0328
20140,79.0858
20150,76.2064
20160,78.4074
20170,77.2495
20180,77.6199
20190,75.0019
20200,75.0565
20210,75.2553
20220,73.2373
20230,73.8771
20240,73.6832
20250,73.8387
20260,72.9004
20270,72.7737
20280,71.8318
20290,71.2152
20300,75.3311
20310,74.8895
20320,75.6346
20330,73.3647
20340,73.2416
20350,73.2258
20360,71.5053
20370,72.2115
20380,71.3347
20390,72.5063
20400,71.9856
20410,70.2567
20420,69.9123
20430,70.6584
20440,69.1125
20450,70.1413
20460,71.5539
20470,71.1462
20480,70.1456
20490,70.7718
20500,69.8706
20510,70.9402
20520,70.9666
20530,70.3557
20540,69.3514
20550,69.3614
20560,70.7551
20570,69.197
20580,69.0013
20590,68.7944
20600,70.337
20610,71.2638
20620,71.0745
20630,71.4773
20640,71.9662
20650,71.3783
20660,71.5074
20670,71.7384
20680,70.8228
20690,70.5013
20700,71.0764
20710,72.3004
20720,72.9962
20730,75.0671
20740,73.7567
20750,77.6012
20760,76.3234
20770,76.2685
20780,73.8269
20790,75.469
20800,75.8947
20810,76.9333
20820,78.1569
20830,78.7562
20840,77.9591
20850,78.6983
20860,80.7163
20870,79.6598
20880,82.6561
20890,82.3637
20900,81.9232
20910,79.3197
20920,78.8082
20930,76.3189
20940,76.3617
20950,77.377
20960,77.8234
20970,77.5905
20980,78.8389
20990,78.8239
21000,79.964
21010,82.2513
21020,81.7168
21030,83.5146
21040,85.3811
21050,85.0396
21060,88.0718
21070,88.008
21080,88.5111
21090,89.1125
21100,91.9207
21110,89.1688
21120,89.7596
21130,89.1539
21140,88.811
21150,87.577
21160,86.5896
21170,85.333
21180,85.1341
21190,84.7942
21200,82.3736
21210,84.4092
21220,86.0203
21230,84.6628
21240,83.0898
21250,84.8411
21260,81.9505
21270,81.8104
21280,80.7045
21290,77.9596
21300,77.5923
21310,77.5498
21320,78.6601
21330,77.5932
21340,78.0562
21350,79.8337
21360,78.5129
21370,78.6648
21380,80.0314
21390,80.5387
21400,83.4534
21410,83.9846
21420,85.7025
21430,88.0058
21440,88.6184
21450,89.1612
21460,86.1789
21470,87.0126
21480,85.7967
21490,85.6888
21500,85.5313
21510,86.0139
21520,84.5742
21530,84.6384
21540,86.3547
21550,85.556
21560,84.5011
21570,84.4301
21580,85.4014
21590,87.763
21600,85.6431
21610,86.2958
21620,86.024
21630,84.6364
21640,86.6971
21650,89.3171
21660,88.386
21670,86.0826
21680,87.7649
21690,88.8213
21700,90.1028
21710,90.0876
21720,88.3973
21730,87.4705
21740,85.732
21750,86.2292
21760,85.2182
21770,86.0972
21780,85.7156
21790,83.5479
21800,84.9127
21810,83.8486
21820,85.0586
21830,83.7672
21840,82.5323
21850,81.1112
21860,80.6226
21870,79.0128
21880,79.8181
21890,78.4693
21900,80.5339
21910,79.7885
21920,82.6056
21930,80.4898
21940,83.2306
21950,84.3735
21960,84.6501
21970,85.6191
21980,89.161
21990,88.6475
22000,89.6456
22010,90.2523
22020,90.584
22030,89.3069
22040,87.8756
22050,87.8579
22060,87.8003
22070,88.2838
22080,87.5355
22090,88.4754
22100,89.4404
22110,89.5152
22120,89.8947
22130,88.9087
22140,85.8228
22150,86.9425
22160,88.348
22170,88.2829
22180,83.1616
22190,82.682
22200,82.3387
22210,78.6382
22220,81.7315
22230,82.7167
22240,83.3878
22250,82.3413
22260,83.3047
22270,82.5029
22280,82.8314
22290,83.7008
22300,81.8063
22310,80.9143
22320,82.0816
22330,83.5011
22340,83.571
22350,82.1867
22360,82.7736
22370,83.6134
22380,85.9031
22390,87.3055
22400,87.0267
22410,86.937
22420,86.3916
22430,85.3609
22440,87.0071
22450,87.5089
22460,89.61
22470,91.1774
22480,91.6619
22490,90.7832
22500,91.5169
22510,90.7344
22520,89.6301
22530,88.5842
22540,82.2897
22550,82.0594
22560,81.0456
22570,79.0743
22580,82.5202
22590,80.7444
22600,81.6888
22610,81.9468
22620,83.877
22630,87.602
22640,84.8677
22650,84.1219
22660,86.6241
22670,86.3945
22680,85.9043
22690,86.2399
22700,85.7888
22710,84.2751
22720,83.9338
22730,81.2842
22740,81.0883
22750,82.9168
22760,82.4213
22770,83.3595
22780,82.1896
22790,84.4392
22800,85.0831
22810,84.6058
22820,84.479
22830,85.5579
22840,83.7227
22850,84.8092
22860,83.9603
22870,87.7194
22880,87.527
22890,91.3274
22900,92.0212
22910,92.1834
22920,92.839
22930,92.4749
22940,94.2707
22950,89.9303
22960,89.779
22970,88.4779
22980,88.3693
22990,89.652
23000,91.8266
23010,92.2204
23020,92.9419
23030,94.2262
23040,96.0671
23050,96.5046
23060,98.8351
23070,97.3827
23080,99.1982
23090,99.1015
23100,100.342
23110,98.732
23120,97.0902
23130,97.5748
23140,100.103
23150,102.429
23160,98.9831
23170,101.796
23180,102.559
23190,100.794
23200,102.156
23210,104.547
23220,104.744
23230,104.825
23240,107.897
23250,107.75
23260,112.877
23270,112.289
23280,111.102
23290,107.017
23300,108.835
23310,111.153
23320,112.118
23330,112.939
23340,114.722
23350,111.722
23360,114.117
23370,115.503
23380,120.566
23390,120.314
23400,120.566
23410,121.957
23420,121.123
23430,121.614
23440,116.48
23450,118.605
23460,119.157
23470,116.597
23480,111.313
23490,113.221
23500,111.797
23510,110.643
23520,106.558
23530,102.577
23540,103.554
23550,104.661
23560,106.482
23570,110.862
23580,113.677
23590,113.883
23600,111.347
23610,108.535
23620,111.093
23630,111.134
23640,111.421
23650,110.419
23660,111.5
23670,111.105
23680,111.614
23690,114.672
23700,116.685
23710,121.622
23720,123.54
23730,122.034
23740,123.279
23750,124.534
23760,127.15
23770,130.517
23780,133.68
23790,134.88
23800,133.59
23810,134.629
23820,139.256
23830,139.244
23840,141.544
23850,145.218
23860,144.638
23870,144.953
23880,144.356
23890,145.043
23900,148.882
23910,150.067
23920,148.896
23930,146.317
23940,148.629
23950,150.693
23960,145.14
23970,144.41
23980,141.822
23990,141.654
24000,145.973
24010,146.068
24020,143.514
24030,145.952
24040,145.063
24050,145.781
24060,150.975
24070,152.573
24080,149.83
24090,146.829
24100,150.216
24110,153.95
24120,150.789
24130,157.18
24140,158.911
24150,156.845
24160,156.385
24170,157.507
24180,160.585
24190,161.118
24200,167.856
24210,169.375
24220,169.529
24230,167.528
24240,163.117
24250,160.631
24260,157.458
24270,158.666
24280,162.997
24290,162.223
24300,163.842
24310,163.674
24320,163.822
24330,158.753
24340,154.053
24350,156.473
24360,155.529
24370,155.899
24380,152.702
24390,149.31
24400,150.501
24410,145.322
24420,142.6
24430,140.643
24440,139.57
24450,137.353
24460,137.388
24470,137.384
24480,135.488
24490,137.078
24500,133.325
24510,137.835
24520,135.254
24530,138.325
24540,136.803
24550,134.792
24560,135.444
24570,134.716
24580,133.911
24590,135.745
24600,133.621
24610,132.013
24620,126.791
24630,129.066
24640,130.594
24650,134.51
24660,134.815
24670,132.167
24680,139.022
24690,139.778
24700,139.743
24710,136.493
24720,137.076
24730,135.471
24740,134.163
24750,136.483
24760,137.021
24770,134.604
24780,135.577
24790,136.687
24800,137.375
24810,134.042
24820,128.956
24830,131.623
24840,132.304
24850,137.898
24860,137.291
24870,134.641
24880,134.555
24890,130.337
24900,126.986
24910,129.512
24920,131.221
24930,128.908
24940,127.46
24950,124.241
24960,121.583
24970,119.893
24980,115.819
24990,115.786
25000,121.757
25010,119.976
25020,119.939
25030,125.649
25040,126.886
25050,126.694
25060,129.228
25070,130.949
25080,131.468
25090,128.454
25100,126.124
25110,125.07
25120,118.855
25130,119.419
25140,119.286
25150,119.925
25160,121
25170,118.455
25180,116.486
25190,113.111
25200,113.586
25210,115.761
25220,113.193
25230,111.95
25240,113.955
25250,110.922
25260,111.292
25270,111.543
25280,112.45
25290,110.772
25300,112.406
25310,112.365
25320,109.971
25330,111.266
25340,111.5
25350,112.755
25360,111.862
25370,113.433
25380,115.397
25390,115.942
25400,115.522
25410,116.858
25420,118.761
25430,118.482
25440,118.255
25450,118.305
25460,114.735
25470,114.27
25480,116.239
25490,120.106
25500,116.907
25510,115.512
25520,117.008
25530,115.876
25540,117.043
25550,117.819
25560,118.388
25570,119.885
25580,122.451
25590,124.504
25600,123.53
25610,125.138
25620,128.089
25630,127.26
25640,127.493
25650,129.87
25660,133.547
25670,137.982
25680,138.659
25690,133.954
25700,130.856
25710,128.712
25720,131.205
25730,130.973
25740,133.13
25750,136.262
25760,135.34
25770,136.898
25780,134.022
25790,132.548
25800,132.74
25810,136.812
25820,139.447
25830,138.164
25840,137.577
25850,140.431
25860,140.74
25870,141.156
25880,142.606
25890,141.9
25900,139.1
25910,138.239
25920,139.244
25930,138.837
25940,142.328
25950,143.537
25960,142.489
25970,143.787
25980,143.603
25990,146.421
26000,145.918
26010,144.713
26020,149.944
26030,149.253
26040,151.673
26050,158.241
26060,159.389
26070,161.287
26080,155.366
26090,150.664
26100,151.133
26110,149.469
26120,150.966
26130,150.725
26140,155.628
26150,156.579
26160,156.473
26170,157.523
26180,161.05
26190,160.296
26200,161.572
26210,163.448
26220,159.161
26230,159.648
26240,161.782
26250,163.753
26260,160.804
26270,162.314
26280,166.781
26290,170.049
26300,168.5
26310,162.483
26320,159.93
26330,161.553
26340,158.778
26350,162.161
26360,163.98
26370,165.751
26380,164.022
26390,164.906
26400,163.378
26410,163.241
26420,164.363
26430,161.737
26440,159.159
26450,160.999
26460,163.897
26470,159.949
26480,159.79
26490,163.578
26500,165.231
26510,168.016
26520,166.968
26530,164.484
26540,167.7
26550,169.04
26560,170.295
26570,163.928
26580,166.582
26590,172.818
26600,169.211
26610,169.1
26620,168.912
26630,172.857
26640,171.584
26650,171.033
26660,168.866
26670,166.622
26680,165.399
26690,167.75
26700,167.696
26710,174.083
26720,178.344
26730,181.389
26740,175.071
26750,174.156
26760,171.981
26770,179.282
26780,183.885
26790,188.704
26800,187.228
26810,177.197
26820,177.164
26830,178.586
26840,178.965
26850,179.029
26860,181.445
26870,180.222
26880,177.863
26890,182.043
26900,183.747
26910,183.701
26920,179.737
26930,180.389
26940,175.984
26950,170.963
26960,168.361
26970,169.55
26980,173.661
26990,171.951
27000,172.529
27010,169.694
27020,173.131
27030,172.563
27040,180.413
27050,183.594
27060,186.366
27070,191.914
27080,191.94
27090,190.065
27100,191.819
27110,192.481
27120,193.908
27130,196.387
27140,192.979
27150,194.024
27160,189.606
27170,189.309
27180,184.732
27190,188.819
27200,188.866
27210,189.269
27220,188.943
27230,191.589
27240,192.455
27250,192.693
27260,191.617
27270,191.068
27280,188.136
27290,189.305
27300,191.118
27310,192.141
27320,193.268
27330,194.946
27340,191.719
27350,189.974
27360,187.845
27370,182.496
27380,184.299
27390,191.056
27400,192.51
27410,200.31
27420,201.086
27430,201.422
27440,201.946
27450,198.481
27460,197.739
27470,198.396
27480,200.993
27490,195.685
27500,192.813
27510,190.671
27520,190.999
27530,191.575
27540,191.598
27550,196.403
27560,192.179
27570,191.338
27580,192.216
27590,189.422
27600,194.09
27610,195.362
27620,192.275
27630,191.62
27640,184.145
27650,181.6
27660,190.637
27670,196.38
27680,195.761
27690,195.232
27700,195.735
27710,193.342
27720,192.545
27730,194.127
27740,201.391
27750,203.461
27760,204.565
27770,201.309
27780,200.495
27790,193.38
27800,191.217
27810,190.657
27820,193.068
27830,194.578
27840,196.761
27850,199.893
27860,202.784
27870,205.271
27880,202.792
27890,208.36
27900,207.423
27910,206.146
27920,205.924
27930,203.628
27940,206.54
27950,203.849
27960,199.026
27970,198.57
27980,205.821
27990,204.145
28000,201.384
28010,205.412
28020,203.579
28030,213.673
28040,204.762
28050,207.754
28060,209.005
28070,209.534
28080,214.058
28090,208.908
28100,204.378
28110,205.233
28120,203.161
28130,206.292
28140,206.737
28150,202.913
28160,207.56
28170,211.023
28180,216.599
28190,217.689
28200,217.212
28210,216.033
28220,215.165
28230,214.625
28240,213.249
28250,209.781
28260,207.617
28270,209.497
28280,202.124
28290,202.111
28300,198.096
28310,202.664
28320,207.142
28330,203.257
28340,204.866
28350,205.565
28360,205.339
28370,198.564
28380,196.428
28390,199.099
28400,195.745
28410,194.745
28420,192.48
28430,196.349
28440,189.261
28450,185.892
28460,178.358
28470,173.87
28480,173.768
28490,179.081
28500,179.823
28510,177.293
28520,177.34
28530,176.727
28540,174.491
28550,175.132
28560,179.879
28570,178.619
28580,180.999
28590,182.508
28600,186.32
28610,188.853
28620,184.892
28630,182.55
28640,186.94
28650,180.488
28660,182.941
28670,188.369
28680,184.959
28690,184.449
28700,178.825
28710,180.466
28720,181.253
28730,183.123
28740,181.875
28750,185.952
28760,187.761
28770,193.43
28780,184.8
28790,182.752
28800,180.571
28810,179.141
28820,184.538
28830,186.651
28840,186.602
28850,187.556
28860,189.746
28870,191.359
28880,192.392
28890,183.815
28900,181.464
28910,183.558
28920,185.915
28930,184.655
28940,184.729
28950,187.895
28960,193.046
28970,196.076
28980,193.882
28990,198.681
29000,197.335
29010,202.579
29020,207.107
29030,205.502
29040,203.495
29050,200.922
29060,199.756
29070,196.327
29080,198.064
29090,192.866
29100,193.593
29110,192.782
29120,187.834
29130,181.363
29140,180.24
29150,175.561
29160,173.509
29170,165.065
29180,172.515
29190,174.781
29200,176.712
29210,173.948
29220,174.308
29230,175.443
29240,174.394
29250,176.214
29260,174.188
29270,174.353
29280,174.128
29290,176.098
29300,178.499
29310,174.39
29320,174.515
29330,175.006
29340,175.978
29350,175.573
29360,173.073
29370,171.793
29380,167.7
29390,168.475
29400,173.006
29410,176.847
29420,180.853
29430,178.195
29440,177.099
29450,176.136
29460,175.02
29470,176.373
29480,177.702
29490,174.782
29500,169.782
29510,170.794
29520,170.143
29530,168.349
29540,168.903
29550,166.979
29560,172.778
29570,173.613
29580,171.722
29590,173.02
29600,175.076
29610,180.487
29620,183.915
29630,188.45
29640,189.406
29650,189.399
29660,189.771
29670,193.894
29680,195.662
29690,203.017
29700,203.973
29710,202.163
29720,201.347
29730,198.733
29740,204.767
29750,209.159
29760,207.745
29770,209.062
29780,210.016
29790,211.309
29800,217.031
29810,213.57
29820,205.976
29830,206.744
29840,206.451
29850,210.996
29860,208.327
29870,212.298
29880,210.836
29890,218.118
29900,219.806
29910,225.356
29920,220.91
29930,220.415
29940,219.877
29950,217.596
29960,211.174
29970,215.997
29980,209.304
29990,217.346
30000,215.113
30010,213.108
30020,205.818
30030,204.062
30040,204.866
30050,207.934
30060,210.748
30070,207.443
30080,203.68
30090,212.295
30100,214.706
30110,211.788
30120,208.189
30130,210.241
30140,207.387
30150,212.945
30160,215.364
30170,211.595
30180,212.007
30190,215.989
30200,221.336
30210,219.865
30220,220.665
30230,222.535
30240,225.449
30250,219.464
30260,220.985
30270,222.093
30280,217.36
30290,222.396
30300,221.076
30310,220.95
30320,220.212
30330,225.217
30340,221.87
30350,229.791
30360,233.736
30370,239.307
30380,240.405
30390,243.952
30400,246.41
30410,246.192
30420,244.729
30430,251.289
30440,256.139
30450,255.941
30460,255.912
30470,258.542
30480,270.692
30490,274.378
30500,275.285
30510,276.414
30520,286.417
30530,284.904
30540,286.861
30550,283.77
30560,283.563
30570,282.941
30580,284.94
30590,283.511
30600,287.06
30610,284.396
30620,286.099
30630,287.597
30640,293.201
30650,292.707
30660,294.184
30670,287.72
30680,290.631
30690,288.856
30700,296.648
30710,298.139
30720,287.36
30730,286.408
30740,290.858
30750,290.301
30760,286.815
30770,282.29
30780,279.825
30790,290.256
30800,296.048
30810,282.466
30820,283.108
30830,274.766
30840,276.928
30850,279.35
30860,278.863
30870,283.382
30880,298.951
30890,295.457
30900,287.251
30910,284.077
30920,288.769
30930,290.758
30940,295.032
30950,292.934
30960,290.382
30970,282.991
30980,281.03
30990,275.217
31000,274.19
31010,274.194
31020,262.604
31030,272.671
31040,276.594
31050,282.937
31060,280.156
31070,275.182
31080,280.03
31090,276.19
31100,278.478
31110,275.346
31120,280.564
31130,295.783
31140,299.509
31150,296.96
31160,305.767
31170,308.646
31180,305.003
31190,307.41
31200,302.605
31210,301.027
31220,301.123
31230,300.47
31240,308.914
31250,305.278
31260,306.98
31270,309.251
31280,310.892
31290,311.158
31300,310.082
31310,309.849
31320,307.965
31330,316.698
31340,306.915
31350,308.899
31360,309.372
31370,313.084
31380,321.699
31390,310.242
31400,306.419
31410,307.992
31420,315.645
31430,311.853
31440,309.451
31450,314.62
31460,302.688
31470,307.894
31480,303.708
31490,308.745
31500,307.933
31510,307.999
31520,309.146
31530,307.292
31540,306.301
31550,300.261
31560,308.195
31570,313.959
31580,322.032
31590,327.059
31600,328.132
31610,330.368
31620,334.186
31630,337.36
31640,340.234
31650,342.738
31660,334.719
31670,332.358
31680,337.931
31690,342.963
31700,346.659
31710,341.704
31720,333.986
31730,336.157
31740,338.223
31750,333.487
31760,334.628
31770,331.523
31780,325.736
31790,312.149
31800,312.025
31810,315.653
31820,312.735
31830,319.537
31840,312.945
31850,308.657
31860,317.143
31870,330.618
31880,329.819
31890,324.549
31900,316.67
31910,322.644
31920,325.38
31930,315.537
31940,320.274
31950,320.701
31960,320.475
31970,307.807
31980,321.062
31990,329.117
32000,316.52
32010,326.726
32020,316.302
32030,311.76
32040,313.7
32050,323.295
32060,321.1
32070,323.997
32080,306.773
32090,308.93
32100,310.801
32110,314.932
32120,309.447
32130,305.023
32140,305.767
32150,294.577
32160,304.86
32170,308.187
32180,308.049
32190,307.249
32200,302.537
32210,298.996
32220,298.157
32230,298.705
32240,300.916
32250,297.298
32260,309.854
32270,313.236
32280,311.735
32290,315.432
32300,307.064
32310,306.975
32320,310.04
32330,311.288
32340,313.588
32350,319.363
32360,322.818
32370,319.569
32380,326.139
32390,326.61
32400,329.966
32410,333.272
32420,332.437
32430,327.298
32440,330.808
32450,327.573
32460,326.17
32470,333.813
32480,321.749
32490,319.889
32500,315.657
32510,304.679
32520,311.667
32530,309.742
32540,302.014
32550,306.208
32560,300.258
32570,303.091
32580,311.09
32590,315.678
32600,312.36
32610,306.813
32620,310.901
32630,312.687
32640,312.467
32650,321.863
32660,331.637
32670,327.532
32680,337.071
32690,335.399
32700,327.444
32710,339.306
32720,343.16
32730,350.94
32740,346.188
32750,336.513
32760,329.59
32770,332.806
32780,339.167
32790,340.456
32800,338.702
32810,342.481
32820,341.393
32830,346.86
32840,351.129
32850,366.875
32860,366.444
32870,367.459
32880,373.498
32890,372.423
32900,367.372
32910,366.365
32920,370.18
32930,371.008
32940,369.503
32950,367.498
32960,369.098
32970,362.41
32980,368.227
32990,360.277
33000,370.152
33010,375.273
33020,380.1
33030,388.453
33040,384.398
33050,385.86
33060,385.848
33070,388.747
33080,401.621
33090,402.137
33100,398.627
33110,405.533
33120,410.966
33130,417.202
33140,430.68
33150,445.631
33160,428.763
33170,438.965
33180,430.073
33190,429.943
33200,428.799
33210,433.314
33220,430.311
33230,423.544
33240,415.157
33250,419.726
33260,434.771
33270,438.644
33280,446.446
33290,462.225
33300,460.977
33310,463.635
33320,459.368
33330,456.494
33340,467.015
33350,468.264
33360,455.163
33370,484.485
33380,479.069
33390,482.212
33400,498.62
33410,503.532
33420,526.424
33430,544.626
33440,533.914
33450,527.748
33460,523.153
33470,513.172
33480,511.336
33490,512.592
33500,519.75
33510,516.237
33520,520.562
33530,514.856
33540,538.311
33550,544.431
33560,568.106
33570,579.908
33580,574.829
33590,575.638
33600,585.9
33610,604.861
33620,609.189
33630,612.614
33640,619.223
33650,603.822
33660,610.285
33670,606.474
33680,607.741
33690,605.175
33700,584.53
33710,602.679
33720,587.279
33730,602.585
33740,604.118
33750,596.675
33760,587.332
33770,578.381
33780,574.087
33790,585.945
33800,596.174
33810,587.635
33820,571.955
33830,554.092
33840,572.46
33850,564.421
33860,572.816
33870,596.598
33880,597.942
33890,601.656
33900,597.007
33910,589.062
33920,596.397
33930,593.95
33940,601.899
33950,601.026
33960,603.104
33970,607.039
33980,596.895
33990,589.88
34000,587.521
34010,607.951
34020,625.225
34030,627.04
34040,598.521
34050,591.013
34060,585.966
34070,592.829
34080,591.331
34090,589.258
34100,578.477
34110,589.343
34120,591.667
34130,584.59
34140,562.575
34150,560.661
34160,556.334
34170,570.569
34180,585.766
34190,582.079
34200,590.411
34210,584.685
34220,573.731
34230,580.799
34240,556.045
34250,578.732
34260,573.905
34270,565.079
34280,577.005
34290,581.189
34300,572.394
34310,570.631
34320,568.296
34330,565.187
34340,562.577
34350,574.095
34360,564.513
34370,569.538
34380,574.896
34390,578.043
34400,580.824
34410,565.993
34420,573.339
34430,568.038
34440,570.665
34450,549.741
34460,537.452
34470,538.722
34480,535.665
34490,536.689
34500,541.558
34510,514.737
34520,514.831
34530,510.876
34540,516.159
34550,520.339
34560,508.389
34570,494.893
34580,505.039
34590,506.789
34600,512.846
34610,516.537
34620,518.225
34630,521.75
34640,507.888
34650,513.873
34660,506.504
34670,504.443
34680,507.334
34690,499.873
34700,495.216
34710,490.348
34720,488.622
34730,489.939
34740,484.268
34750,478.935
34760,483.919
34770,485.11
34780,469.393
34790,447.9
34800,456.165
34810,461.499
34820,455.013
34830,467.387
34840,463.613
34850,454.375
34860,466.167
34870,452.528
34880,447.941
34890,432.398
34900,419.64
34910,427.874
34920,431.545
34930,441.099
34940,438.666
34950,434.501
34960,425.889
34970,429.471
34980,432.078
34990,427.118
35000,428.601
35010,431.096
35020,430.326
35030,437.095
35040,430.894
35050,437.105
35060,437.957
35070,445.015
35080,443.588
35090,439.471
35100,437.269
35110,430.142
35120,440.672
35130,441.93
35140,447.31
35150,455.333
35160,459.128
35170,449.296
35180,444.244
35190,445.997
35200,441.459
35210,439.175
35220,435.765
35230,447.059
35240,445.737
35250,435.256
35260,440.466
35270,452.479
35280,457.579
35290,449.303
35300,441.073
35310,431.127
35320,439.904
35330,444.422
35340,438.659
35350,420.667
35360,422.073
35370,414.223
35380,414.286
35390,418.27
35400,419.254
35410,404.43
35420,406.841
35430,401.868
35440,401.441
35450,421.223
35460,429.182
35470,426.363
35480,430.321
35490,432.668
35500,437.087
35510,430.001
35520,431.566
35530,428.471
35540,434.698
35550,431.755
35560,436.088
35570,431.621
35580,421.724
35590,419.433
35600,429.543
35610,428.254
35620,422.7
35630,423.21
35640,436.073
35650,441.346
35660,432.646
35670,427.698
35680,431.378
35690,438.41
35700,429.196
35710,421.959
35720,426.054
35730,426.125
35740,416.752
35750,418.208
35760,415.831
35770,436.646
35780,433.909
35790,445.833
35800,441.868
35810,439.252
35820,444.537
35830,449.439
35840,458.312
35850,461.693
35860,466.093
35870,453.034
35880,459.401
35890,459.901
35900,445.231
35910,439.912
35920,456.242
35930,453.087
35940,456.187
35950,450.727
35960,447.014
35970,426.582
35980,423.473
35990,416.747
36000,419.857
36010,412.356
36020,415.41
36030,422.191
36040,423.259
36050,440.756
36060,453.897
36070,460.836
36080,446.825
36090,438.377
36100,434.188
36110,422.537
36120,420.535
36130,415.162
36140,414.32
36150,415.382
36160,416.78
36170,420.42
36180,420.986
36190,423.845
36200,422.341
36210,422.588
36220,415.522
36230,405.79
36240,415.874
36250,416.321
36260,411.596
36270,406.727
36280,405.349
36290,414.248
36300,405.235
36310,412.928
36320,414.534
36330,411.176
36340,415.049
36350,410.41
36360,404.716
36370,400.254
36380,393.543
36390,392.723
36400,395.048
36410,390.341
36420,382.288
36430,384.828
36440,383.899
36450,378.362
36460,386.195
36470,387.689
36480,377.349
36490,380.513
36500,376.64
36510,385.266
36520,392.69
36530,390.607
36540,386.324
36550,381.041
36560,384.044
36570,392.894
36580,387.628
36590,392.698
36600,393.29
36610,389.327
36620,393.282
36630,388.152
36640,397.905
36650,396.257
36660,387.759
36670,387.309
36680,388.189
36690,382.118
36700,383.371
36710,373.982
36720,378.053
36730,372.513
36740,370.729
36750,373.088
36760,376.105
36770,384.115
36780,380.407
36790,382.876
36800,376.504
36810,369.94
36820,370.675
36830,382.112
36840,378.296
36850,378.659
36860,373.69
36870,394.437
36880,398.144
36890,396.423
36900,390.544
36910,392.21
36920,400.487
36930,400.717
36940,393.683
36950,389.727
36960,394.668
36970,395.309
36980,397.501
36990,388.571
37000,380.33
37010,372.67
37020,368.882
37030,364.104
37040,377.749
37050,381.839
37060,385.082
37070,392.6
37080,406.225
37090,405.897
37100,407.15
37110,409.634
37120,410.155
37130,401.404
37140,399.892
37150,397.646
37160,388.148
37170,395.046
37180,392.161
37190,384.858
37200,372.62
37210,370.632
37220,378.001
37230,382.388
37240,374.121
37250,370.105
37260,364.795
37270,368.094
37280,376.266
37290,377.106
37300,382.961
37310,388.918
37320,393.348
37330,391.492
37340,388.771
37350,380.833
37360,373.848
37370,371.931
37380,361.704
37390,368.755
37400,377.707
37410,376.651
37420,378.177
37430,375.294
37440,379.475
37450,381.442
37460,389.176
37470,380.556
37480,379.709
37490,380.966
37500,386.52
37510,381.168
37520,388.244
37530,382.483
37540,393.899
37550,399.611
37560,392.196
37570,384.367
37580,379.973
37590,380.506
37600,391.454
37610,383.912
37620,379.709
37630,374.419
37640,385.113
37650,382.909
37660,372.821
37670,380.64
37680,379.056
37690,383.013
37700,376.104
37710,381.56
37720,385.005
37730,386.088
37740,400.647
37750,405.031
37760,411.465
37770,404.215
37780,405.345
37790,405.416
37800,413.728
37810,406.934
37820,404.128
37830,412.468
37840,404.375
37850,400.034
37860,398.921
37870,391.923
37880,393.656
37890,387.594
37900,394.59
37910,390.81
37920,383.064
37930,385.727
37940,391.113
37950,393.045
37960,391.124
37970,384.275
37980,390.69
37990,410.473
38000,421.085
38010,424.117
38020,418.895
38030,404.963
38040,418.718
38050,415.417
38060,412.715
38070,418.283
38080,403.442
38090,396.75
38100,378.258
38110,373.455
38120,358.978
38130,359.029
38140,365.04
38150,360.79
38160,353.546
38170,353.868
38180,351.741
38190,348.692
38200,334.121
38210,325.388
38220,326.212
38230,329.585
38240,325.278
38250,321.348
38260,325.293
38270,324.172
38280,328.959
38290,327.939
38300,322.364
38310,317.498
38320,314.889
38330,317.238
38340,318.626
38350,317.561
38360,308.491
38370,305.3
38380,307.65
38390,312.795
38400,309.258
38410,312.068
38420,316.785
38430,321.166
38440,320.294
38450,320.254
38460,316.668
38470,319.028
38480,320.28
38490,328.015
38500,321.725
38510,321.789
38520,324.339
38530,332.994
38540,326.091
38550,328.635
38560,315.703
38570,319.028
38580,318
38590,315.564
38600,321.386
38610,317.137
38620,312
38630,320.017
38640,320.223
38650,315.878
38660,311.033
38670,317.938
38680,319.908
38690,318.27
38700,314.872
38710,320.029
38720,324.54
38730,311.568
38740,318.868
38750,323.162
38760,323.04
38770,329.437
38780,337.036
